user,location,date,coordinates,content
quakeupdates,"USA, Australia, Indonesia, NZ & Japan",2019-12-16 09:02:27,,"A M4.7 earthquake has been reported by the GEOFON for M 4.7, Mindanao, Philippines. Link: https://t.co/0UeSd2Ygtt"
myearthquakeapp,Earth,2019-12-16 09:02:24,,"4.68 earthquake occurred near Mindanao, Philippines at 08:53 UTC! #earthquake #Mindanao https://t.co/4GzoBV5gjX"
quakeupdates,"USA, Australia, Indonesia, NZ & Japan",2019-12-16 09:01:27,,"A M5.0 earthquake has been reported by the BMKG for Mindanao, Philippines. Link: https://t.co/uvJVkmI6cM"
NZStuff,New Zealand,2019-12-16 09:00:02,,"3 dead, more missing in building downed by Philippines earthquake https://t.co/kWMiHYxsCk"
GeoBalocchi,,2019-12-16 08:59:47,,"In the past two months, four #earthquakes between magnitude-6.4 to -6.8 ruptured southwest of #MountApo, a quiet… https://t.co/OcTpkiV6Ap"
robinsnewswire,RT's Are FYI Purposes Only,2019-12-16 08:57:11,,Rescuers search building rubble after Philippines earthquake https://t.co/i4942y8tR8 #Earthquake
robinsnewswire,RT's Are FYI Purposes Only,2019-12-16 08:57:11,,Southern Philippines hit by 6.8 magnitude earthquake https://t.co/DwJsWmrRjN #Earthquake
_xxgail, Sapphire Blue World ,2019-12-16 08:56:23,,"@wings_gyu @adorekyu hello, an earthquake happened in philippines and a lot of buildings collapsed"
sansarnews1,,2019-12-16 08:54:52,,Southern Philippines hit by 6.8 magnitude earthquake - Sansar News https://t.co/837UJYlYs4
myedgeprop,Mutiara Damansara,2019-12-16 08:53:25,,"Philippines earthquake: No Malaysians affected, says Wisma Putra #myedgeprop https://t.co/mhwSTvOz9n https://t.co/swV1wWhzOb"
GenaroGeneta,Manila,2019-12-16 08:53:21,,Four large quakes in two months jolt southern Philippines | https://t.co/GE9OLxaG3N https://t.co/x8OGnoGWfi
swimmsolutions,"Winter Garden, FL",2019-12-16 08:51:29,,Swimming pool shakes violently during Philippines earthquake - Yahoo News https://t.co/2WJTgrUd6k
Flash_Feed,USS Top Gun Feed World Wide 🇺🇸🦅,2019-12-16 08:49:07,,"""Strong Earthquake Hits the Southern Philippines"" by BY JASON GUTIERREZ via NYT New York Times https://t.co/xqB6q4ffLN"
MelaniePutz,"Pitt Meadows, BC Canada",2019-12-16 08:48:56,,"""At least two people found dead in supermarket rubble after strong earthquake in the Philippines""  https://t.co/Oheda2k9Yk"
Sarah_Zeta01,,2019-12-16 08:48:24,,"""Strong Earthquake Hits the Southern Philippines"" by BY JASON GUTIERREZ via NYT New York Times… https://t.co/7MDgsdZxC9"
KelbenMedia,"Lagos, Nigeria",2019-12-16 08:48:12,,Terrifying moment an electrical transformer EXPLODES as a 6.9 magnitude earthquake hits the Philippines https://t.co/Sddu5xDQju
LawrenceOkoroTL,Nigeria,2019-12-16 08:47:42,,"The should also question him for his links with the earthquake in the Philippines.
No be only Boko Haram and Shiite… https://t.co/Hmx2eticlc"
republic,"Mumbai, India",2019-12-16 08:42:40,,"Philippines earthquake: Death toll reaches 4, several injured https://t.co/TWW82WPBXa"
riodecinar,"Davao City, Davao Region",2019-12-16 08:40:59,,Four large quakes in two months jolt southern Philippines | https://t.co/WhLnbmjfJY https://t.co/fSJDy0LtDh
KhmerTimes,"Phnom Penh, Cambodia",2019-12-16 08:40:03,,"A powerful earthquake hit the southern Philippine island of Mindanao yesterday, killing a child and damaging buildi… https://t.co/StoOOORkSF"
bawabaaenglish,Oman,2019-12-16 08:39:07,,"FATAL EARTHQUAKE MEASURING 6.8 MAGNITUDE STRIKES PHILIPPINES
#BawabaaNews https://t.co/0GsfdST22n"
huseyintopuz43,,2019-12-16 08:39:07,,There was an earthquake in the Philippines. Dear Filipino Facebook friends get past I say
NetInthe,Munich,2019-12-16 08:38:33,,Death toll rises in southern Philippines earthquake https://t.co/EQ19LrM7mm https://t.co/hpgNcjrUpH
huseyintopuz43,,2019-12-16 08:35:08,,There was an earthquake in the Philippines. I wish my dear Filipino Facebook friends get well.
poandpo,World,2019-12-16 08:35:07,,Philippines jolted by 6.8-magnitude earthquake https://t.co/vGJK58AUMB #News https://t.co/eQQT8822Zi #751
JPTheDon26,NYC 🇪🇸🇺🇸🇨🇴,2019-12-16 08:33:42,,At least two people found dead in supermarket rubble after strong earthquake in the Philippines  https://t.co/7bKOGVXSaP
GrovelandJohn,"Groveland, IL",2019-12-16 08:33:20,,"Powerful Earthquake And Swarm Hits Philippines, Yellowstone Hit by M3.8 ... https://t.co/uiA1hq7esi via @YouTube"
rosalbamancu,Italia,2019-12-16 08:31:31,,"Too many earthquakes in the world😢😢😢
The latest weeks have been marked by awful earthquakes.
Sudden and violent sei… https://t.co/U5lLRfPrg3"
euronews,Europe,2019-12-16 08:30:20,,A six-year-old girl died after a wall collapsed on her during a powerful earthquake on Sunday #Philippines https://t.co/Vi8moA3Ry6
wjxt4,"Jacksonville, Fla.",2019-12-16 08:30:00,,"A strong earthquake jolted the southern Philippines, killing at least one person and causing a three-story building… https://t.co/kaD6SV4ojV"
lindolmo,"Quezon City, Philippines",2019-12-16 08:29:23,,"Earthquake Info from USGS - M 4.5 - 215km SE of Tabiauan, Philippines https://t.co/GMHrK5TbRX"
