created_at,created_at_date,text
2021-02-18 22:54:59+00:00,2021-02-18,"Power is back on as of 11PM yesterday, yet its expected to go off again...tonight. #TexasFreeze #TexasWinterStorm2021"
2021-02-18 22:54:47+00:00,2021-02-18,"Snow....... 🥰🥶❄️⛄️😆🙌🏼 #snowday #texas #texassnow #texashillcountry @ Canyon Lake, Texas https://t.co/OW6GmECesn"
2021-02-18 22:54:31+00:00,2021-02-18,Please pass this along to anyone you may know who needs it. 🤗 #Texas #texaspoweroutage #TexasNationalGuard… https://t.co/xL8jnMo1Kf
2021-02-18 22:53:22+00:00,2021-02-18,@MattKHOU @ArtAcevedo explain this personal security detail service that the HPD apparently now offers private citi… https://t.co/V9e6vBbi1D
2021-02-18 22:53:15+00:00,2021-02-18,Apparently #NASA landed a rover on the #TexasPowerGrid to transport @GregAbbott_TX back to #texaspoweroutage to sho… https://t.co/grI1T55CY5
2021-02-18 22:52:49+00:00,2021-02-18,🥶🔥#TexasWinterStorm2021 #TexasWeather https://t.co/AFkxUaWnIH
2021-02-18 22:51:55+00:00,2021-02-18,"Let's hear it for our National Guard. It's nice to know these people, especially those who are home bound, are look… https://t.co/IRpwL2Dz8P"
2021-02-18 22:50:00+00:00,2021-02-18,@rachEcurley @tedcruz @SenTedCruz @FoxNews CRUZ is lying. Airline confirmed he changed his ticket at 6AM today. He… https://t.co/6ossViaztX
2021-02-18 22:45:48+00:00,2021-02-18,"“If we hadn’t found them when we did, they could have died.”  Local farmers are talking calves home to warm them up… https://t.co/ugYydfhT6s"
2021-02-18 22:44:51+00:00,2021-02-18,.@MomsDemand and @BetoORourke - doing more for Texas than @tedcruz does when he’s NOT in Cancun. Making calls with… https://t.co/5G1wPiIP3s
2021-02-18 22:44:08+00:00,2021-02-18,@AOC Thanks Representative A.O.C.  #TexasBlackout #ERCOTFail #TexasPowerGrid
2021-02-18 22:42:42+00:00,2021-02-18,"#SanAntonio #HavenforHope
@PuroPincheSA @SanAntonioProbz
@COSAGOV #TexasWinterStorm2021 #TexasFreeze #Texas https://t.co/xqv6FmYYpE"
2021-02-18 22:42:04+00:00,2021-02-18,@therecount Caught Ted Cruz in Cancun at the airport while #TexasFreeze He was initially booked to return on Saturd… https://t.co/Y3kucbgfeU
2021-02-18 22:41:22+00:00,2021-02-18,"Just trying to flush the toilet in my upscale apartment. Why do you ask?

#TexasFreeze #snow @ Austin, Texas https://t.co/x9GYPETiBC"
2021-02-18 22:38:55+00:00,2021-02-18,My yard plants as the sun finally breaks through the #TexasWinterStorm2021 #texaswinterstorm https://t.co/M4ebJUbIhY
2021-02-18 22:38:45+00:00,2021-02-18,"@JanetJackson Thanks. All thoughts and prayers mean so much. It's nice to know people care!

#TexasBlackout #ERCOTfail
#TexasPowerGrid"
2021-02-18 22:38:02+00:00,2021-02-18,"My SIL coworker lost her home. She lives with her parents, siblings &amp; nephews (3&amp;7)They are hurting. If you have be… https://t.co/ocBRkcU89a"
2021-02-18 22:37:53+00:00,2021-02-18,"Me: (singing Frozen song to Bbear) 
🎶 Do you want to build a Snowman 🎶
Bbear: No! I don't want to build a stupid Sn… https://t.co/Uw1UWP99DE"
2021-02-18 22:37:12+00:00,2021-02-18,"How can #ERCOT or whoever, can handle high demands during the summer but not during winter? 🤔

#TexasBlackout… https://t.co/j8iYINi2UJ"
2021-02-18 22:36:19+00:00,2021-02-18,@tedcruz @SenTedCruz YOU LIED. AGAIN. @gop @GOP @SenateGOP @LeaderMcConnell #TexasFreeze #Texas https://t.co/tbj3C8SRlK
2021-02-18 22:33:39+00:00,2021-02-18,"Support Small Businesses that Supported you &amp; your family during the winter freeze!

#TedCruz #TexasBlackout… https://t.co/jFZ9NJEBcE"
2021-02-18 22:33:23+00:00,2021-02-18,"There is a crisis in my home; people are dying without power and shitstrom weather, but hey, I'm heading to Cancun… https://t.co/DVLXH8E2mP"
2021-02-18 22:32:44+00:00,2021-02-18,"#houstontx #houston #snowintexas #snowinhouston #texassnow #houstonsnow @ Houston, Texas https://t.co/WmwbPXsuiw"
2021-02-18 22:32:33+00:00,2021-02-18,"What do on snow day in nyc?
We rap 🎤 in solidarity or actually...
In snowlidarity...with our texas snow fam 🤠❄️… https://t.co/QqZKEcTUB5"
2021-02-18 22:32:08+00:00,2021-02-18,This doesn’t even make sense ..” Daddy Daddy we want to go Mexico ...please Daddy we don’t want to be cold with no… https://t.co/yUPJ3slHTH
2021-02-18 22:31:35+00:00,2021-02-18,"""Nobody is right if everybody is wrong"" #TexasFreeze #CancunCruz #COVID19"
2021-02-18 22:31:09+00:00,2021-02-18,#texaspoweroutage #TedFled https://t.co/D8omzsjS1y
2021-02-18 22:30:32+00:00,2021-02-18,"There are so many #Texas families in need. You can help here—&gt;&gt;&gt; https://t.co/dx62um1XVu

#texaspoweroutage #TexasWinterStorm2021 #Dallas"
2021-02-18 22:30:23+00:00,2021-02-18,"Texas wants socialism now, don't they? #TexasFreeze #AbbottFailedTexas"
2021-02-18 22:30:22+00:00,2021-02-18,Just one more day Texas. We can make it! Think of 70 degrees one week away and back to 60 on Sunday.… https://t.co/c6g9cBSTew
2021-02-18 22:30:11+00:00,2021-02-18,#texaspoweroutage #CancunCruz https://t.co/1MvgDGHTHI
2021-02-18 22:29:51+00:00,2021-02-18,"Please conserve #Houston! I know we all want to do some laundry, crank up the heat and binge Netflix but please con… https://t.co/lXMVfNVtn1"
2021-02-18 22:28:57+00:00,2021-02-18,#texaspoweroutage https://t.co/u8naMgeSqC
2021-02-18 22:28:55+00:00,2021-02-18,"@CBSNews Is @tedcruz going to get Mexico to pay for the wall as #Trump promised?

#TexasBlackout #SanAntonio #BuildTheWall"
2021-02-18 22:28:48+00:00,2021-02-18,"Check out LoveMusic9345's video! #TikTok https://t.co/Pq7EVImAzz 

#New #Video #NewVideo #Texas #Weather… https://t.co/gdLvY2jLJw"
2021-02-18 22:28:28+00:00,2021-02-18,"Beaumont, Texas ❄️⛄️
#icestorm2021 #TexasFreeze #texaswinterstorm https://t.co/9MUDFYjF4p"
2021-02-18 22:28:17+00:00,2021-02-18,"Texans: No one can mess with Texas
Snow : Are you kidding me? 

#TexasFreeze #Dallas #snow #powercut… https://t.co/2YAD3pKhbM"
2021-02-18 22:27:10+00:00,2021-02-18,#TexasFreeze https://t.co/pBPwymnDCF
2021-02-18 22:26:58+00:00,2021-02-18,"Dear Twitter, please... While dragging #CancunCruz let's connect the dots and repost Texans surviving #ERCOT… https://t.co/jVnxeU5EFz"
2021-02-18 22:26:34+00:00,2021-02-18,"So when #SAWS (water company) and #CPSEnergy sends the next bills, I'll ask them to ""be paient,"" ""I'm working on it… https://t.co/ghLyU6WX1Y"
2021-02-18 22:25:15+00:00,2021-02-18,Another ask with a random selection of the many answers received. Ready to help. #Texas #atx #texaspoweroutage… https://t.co/MgsUaQCl48
2021-02-18 22:24:41+00:00,2021-02-18,Considering getting a daily gratitude journal just to make sure I’m thankful for running water and electricity on a… https://t.co/iavB2I4cjg
2021-02-18 22:23:12+00:00,2021-02-18,Sub-Zero wins #SubZero #TexasFreeze #Elsa #winterstorm2021 https://t.co/q9AS5dPRSU
2021-02-18 22:23:01+00:00,2021-02-18,"We can land a rover on Mars but can’t heat Texas smh

#TexasFreeze #MarsPerseverance"
2021-02-18 22:22:28+00:00,2021-02-18,All donations from neighbors. #MutualAid #atx #TexasFreeze #texas #texaspoweroutage https://t.co/eAh7Olp5gk
2021-02-18 22:21:12+00:00,2021-02-18,"Yeehaw, the sad version

#TexasFreeze https://t.co/uK09VGmd0y"
2021-02-18 22:20:51+00:00,2021-02-18,Oh yea @tedcruz I'm from Texas still here! #TexasFreeze 🥶
2021-02-18 22:20:42+00:00,2021-02-18,"Prayers for our fellow Americans in Texas. 
#Texas 
#TexasFreeze 
#TexasPowerGrid 
So sad."
2021-02-18 22:20:28+00:00,2021-02-18,Another local business stepping up after a boil water notice. #texas #atx #TexasFreeze https://t.co/TW5lxUx4QA
2021-02-18 22:19:33+00:00,2021-02-18,#TexasFreeze #atx #texaspoweroutage #TexasPowerGrid #texasneighbors https://t.co/oAMZDJQTeg
2021-02-18 22:18:05+00:00,2021-02-18,Another kind offer. Our neighborhood had some houses with power and some that went 4 days with no power. #atx… https://t.co/0krMISCLdo
2021-02-18 22:18:01+00:00,2021-02-18,"Current mood:  
#texaswinterstorm ❄️ https://t.co/ARyfJOHQ3b"
2021-02-18 22:17:49+00:00,2021-02-18,"Are you ready to buy your new home in Orlando,  Florida? Visit our website https://t.co/bA9OkHZDa3.  Our real estat… https://t.co/JhpWEOTZ56"
2021-02-18 22:17:42+00:00,2021-02-18,Texas we in this fight together! #TexasFreeze #texaspoweroutage #texasblackout https://t.co/8VRkw5iMC8
2021-02-18 22:16:31+00:00,2021-02-18,An ask and an offer. #TexasFreeze #texas #atx #TexasPowerGrid https://t.co/SM7zUHxa1F
2021-02-18 22:15:55+00:00,2021-02-18,#TheFive @greggutfeld @DanaPerino @JesseBWatters @KatiePavlich Germany has had the same problem as Texas with wind… https://t.co/euKxIS7uZN
2021-02-18 22:14:51+00:00,2021-02-18,Ted Cruz flying back to the #TexasFreeze to see about those #TexasPowerOutages https://t.co/l5phYZ6q2b
2021-02-18 22:14:51+00:00,2021-02-18,Just an example of the many random offers of kindness. #TexasFreeze #atx #Texas #TexasPowerOutages https://t.co/Qq5HvDaWKO
2021-02-18 22:13:43+00:00,2021-02-18,A woman’s car is frozen because of a burst pipe leaking water inside her Downtown Dallas parking garage. She’s grat… https://t.co/D68walaQ48
2021-02-18 22:13:23+00:00,2021-02-18,A local business. I left the name on this one. #TexasFreeze #texas #atx https://t.co/Fkb4ud34k3
2021-02-18 22:13:17+00:00,2021-02-18,"Look we know that @tedcruz can't change the situation single handedly, but he could certainly at least work a full… https://t.co/vOMPytmbPb"
2021-02-18 22:13:07+00:00,2021-02-18,https://t.co/dZ0ku3B66C. How about teaching your daughters social responsibility community building &amp; empathy. Inst… https://t.co/7fBG7ZhLB5
2021-02-18 22:13:01+00:00,2021-02-18,"#regulations exist fot a reason. You find loopholes to get out of them, you get #TexasFreeze  @cnnbrk"
2021-02-18 22:12:58+00:00,2021-02-18,"Y’all! For the first time in almost 86 hours, there’s power at my house!! 

If you’re still without, I’m thinking a… https://t.co/Fq7MpGx1FL"
2021-02-18 22:12:05+00:00,2021-02-18,You will see “Clairmont” come up a few times. It is a Senior independent and assisted living center. They are not c… https://t.co/GR7pp19fQm
2021-02-18 22:08:07+00:00,2021-02-18,Do something positive during the #texaspoweroutage Join #Beto and @poweredxpeople til 9 pm tonight. Making calls to… https://t.co/63kxjheHps
2021-02-18 22:07:28+00:00,2021-02-18,Recall @tedcruz #CruzResign #ResignTedCruz #FlyingTed #TedCruzFailedTexas #TexasFreeze #Texas
2021-02-18 22:06:15+00:00,2021-02-18,I don’t have anything but I had to share. I can’t even get to the food bank help this weekend. My mom is on dialysi… https://t.co/qOgdk0VYU8
2021-02-18 22:04:57+00:00,2021-02-18,#TedCruz is the definition of a pompous a**............. #TexasBlackout #TedCruzRESIGN #GOPComplicitTraitors #VoteHimOut
2021-02-18 22:01:47+00:00,2021-02-18,"Denton Texas strong! 

Community organizers came together to purchase 600 cases of water for the community members… https://t.co/c1tZ5roEIV"
2021-02-18 21:59:42+00:00,2021-02-18,"My angry tweet sitting in my drafts from this morning,

“This is what an apocalypse would be... a low burning mess… https://t.co/jGCKiJT8Ta"
2021-02-18 21:59:00+00:00,2021-02-18,Did ya hear it snowed in Texas? Who gives a fuck?!!! #texaswinterstorm
2021-02-18 21:58:08+00:00,2021-02-18,How about a little ride down the road ? #TexasFreeze perhaps @Whataburger https://t.co/d4P3SXAHjZ
2021-02-18 21:57:32+00:00,2021-02-18,"Views from College Station, Texas, today. Still a bit icy! #TexasFreeze @severestudios @KBTXShel https://t.co/YBAQwNHyWb"
2021-02-18 21:54:26+00:00,2021-02-18,"Hey @DanCrenshawTX 
Looks like the batteries on #PerseveranceRover are working just fine in cold weather...
#TexasFreeze"
2021-02-18 21:54:12+00:00,2021-02-18,#TexasBlackout has led to a 4x rise in air pollution. Why? Because polluters weren’t prepared to deal with the cris… https://t.co/aigae4IX0c
2021-02-18 21:53:08+00:00,2021-02-18,Texas is officially the ghetto #CruzToCancun #TexasBlackout #TexasPowerGrid #texaspoweroutage #texaswinterstorm… https://t.co/cSyHxgdUYf
2021-02-18 21:52:46+00:00,2021-02-18,"This is my backyard! (almost) Thank you https://t.co/pJLzccOYq2 for saving these world treasures 😍
#TexasFreeze… https://t.co/zp0vEBmIKH"
2021-02-18 21:49:17+00:00,2021-02-18,Please consider a small donation! This project will help my students get hygiene and food as we recover from the wi… https://t.co/YQnZEDvfgl
2021-02-18 21:48:33+00:00,2021-02-18,"Unreal scenes from Bryan/College Station, Texas, last night as everything froze over! @severestudios #TexasFreeze… https://t.co/iKBajjJAfd"
2021-02-18 21:47:15+00:00,2021-02-18,#TexasBlackout #SanAntonio #TexasPowerGrid https://t.co/lZWDpna8ue
2021-02-18 21:47:02+00:00,2021-02-18,Truly glad NASA landed a rover in search of Martian life. But can we please make sure Texans don’t freeze and/or dr… https://t.co/vzYjVZSjCj
2021-02-18 21:46:09+00:00,2021-02-18,"May I present: our flushing water, courtesy of #texaswinterstorm https://t.co/BEpSEVO2Zt"
2021-02-18 21:46:04+00:00,2021-02-18,"Exhausted from not knowing how long I will have power and no water for the past 2-3 days

#TexasBlackout #SanAntonio #TexasPowerGrid"
2021-02-18 21:44:52+00:00,2021-02-18,Maybe NASA should take over the Texas power grid   #TexasBlackout https://t.co/xWJCiSEXlt
2021-02-18 21:40:32+00:00,2021-02-18,"Reporter:  @GovAbbott do you take any responsibility for what happened in Texas?

Governor:  .......... ERCOT… https://t.co/nNgbkmTwfl"
2021-02-18 21:40:26+00:00,2021-02-18,Texas government is a level of chaos right now that rivals the end of a Harlem Shake video. #TexasFreeze #CancunCruz
2021-02-18 21:40:25+00:00,2021-02-18,#privilege #TedCruz #Texas #TexasFreeze #CruzResign #CancunCruz #prayfortexas #FlyingTed #FledCruz # https://t.co/KbFbK7mqLw
2021-02-18 21:35:00+00:00,2021-02-18,@PattyArquette Meanwhile in  #TexasBlackout https://t.co/grj6t3QvpP
2021-02-18 21:34:57+00:00,2021-02-18,"Hopefully there’s electricity in Mars, because you know, it’s cold out there.

#mars2021 #TexasFreeze #texaspoweroutage"
2021-02-18 21:34:40+00:00,2021-02-18,It looks like it will be Beyoncé that will help Texas again #texaswinterstorm #TedFled #TedCruzFailedTexas… https://t.co/tks8pvJMZI
2021-02-18 21:34:08+00:00,2021-02-18,So CPS energy may have lied about the “fake” message that was going around.  #texaswinterstorm https://t.co/SRMXhi7hYB
2021-02-18 21:33:40+00:00,2021-02-18,So a few companies are relocating from #California to #Texas because government regulations are too strict in Calif… https://t.co/htlO8neCfu
2021-02-18 21:32:27+00:00,2021-02-18,Technically had a flight out tomorrow morning at 6am... realistically... we’re looking around and thinking... not a… https://t.co/QyyDmZK6hC
2021-02-18 21:32:25+00:00,2021-02-18,Texas. Horrible. States rights and resistance to regulation got them there. Ted Cruz escapes to Cancun..… https://t.co/uPjKHoCCks
2021-02-18 21:31:52+00:00,2021-02-18,Somewhere @BetoORourke is like : #TexasBlackout #texaspoweroutage #winterstorm2021 #TeddyCancun #TeddyRunaway… https://t.co/f1DSOILRla
2021-02-18 21:31:37+00:00,2021-02-18,"🗣325k Texas households still without heat or electricity. 

13M don’t have access to clean water - either under a w… https://t.co/KCfaBbAjyp"
2021-02-18 21:31:14+00:00,2021-02-18,@JoeBiden. @VP #JoeBiden #KamalaHarris #TexasWinterStorm2021 #TexasBlackout #MrPresident I am born and raised in Te… https://t.co/L4qWIiGGqr
2021-02-18 21:30:34+00:00,2021-02-18,"TONS OF GREAT TIPS HERE! 
👇👇👇#TexasFreeze #Hounews https://t.co/tjOa9Kw6KD"
2021-02-18 21:30:23+00:00,2021-02-18,To the reporter that just asked @GovAbbott the 1st question of the press conference  THANK YOU!!!!!!… https://t.co/ilm8u6mYco
2021-02-18 21:30:19+00:00,2021-02-18,"Packed for a pick turnaround trip huh @tedcruz ? You absolute liar. 😡

#FlyingTed #TedCruzRESIGN 
#TexasFreeze… https://t.co/NbdXmylo59"
2021-02-18 21:26:25+00:00,2021-02-18,#cacuncruz #CruzToCancun #texaspoweroutage #TexasFreeze https://t.co/V3lNnjpkpE
2021-02-18 21:25:21+00:00,2021-02-18,I nominate NASA-JPL to run the Texas power grid. #TexasFreeze #TexasWinterStorm2021 #texaspoweroutage
2021-02-18 21:23:07+00:00,2021-02-18,@ChickfilA being open is a sign from God! We are bless to have them working during this hard time. Thank you. 🙏… https://t.co/h2bE1JCoNu
2021-02-18 21:22:58+00:00,2021-02-18,"#texaswinterstorm #TedCancunCruz

Texas: No power, freezing temps...
Sen @tedcruz : https://t.co/5tsOV8oI7o"
2021-02-18 21:22:55+00:00,2021-02-18,“@ERCOT_ISO failed” .. “We will not stop until a sense of normalcy is restored” - @GovAbbott during Thursday’s upda… https://t.co/Flf79cd3e7
2021-02-18 21:22:27+00:00,2021-02-18,Round 2 of the bs 😑🤦🏿‍♂️🌬 🥶 #Snowmageddon2021 #snow #texaswinterstorm #TedFled https://t.co/RQhlklqBrv
2021-02-18 21:20:56+00:00,2021-02-18,@GregAbbott_TX 😭 YALL!!!! I asked friends to bring my neighbor some food and they’ve now raised enough money to fee… https://t.co/4lBeF2Gciv
2021-02-18 21:20:54+00:00,2021-02-18,"Happy to report that after losing power Monday, we got it back at 6:30 Wednesday night. Food spoiled, but we are th… https://t.co/v1ofs137gr"
2021-02-18 21:20:41+00:00,2021-02-18,@BetoORourke #donate #foodbanks #Texas #TexasBlackout #TexasWinterStorm2021 #texaswinterstorm #help #USA #tech… https://t.co/FoudwU63Tn
2021-02-18 21:19:41+00:00,2021-02-18,"Awwwww, @tedcruz is wearing his #Texas Flag face mask, today.

What a transparent, pandering tool. Nobody believes… https://t.co/VI2JSZj4nx"
2021-02-18 21:19:07+00:00,2021-02-18,Toni Braxton - Love Shoulda Brought You Home (Official Music Video) https://t.co/ll8rAXUB3U via @YouTube… https://t.co/1fOyXPTRGa
2021-02-18 21:18:09+00:00,2021-02-18,"https://t.co/fFyy44dVnx

Here is a list of warming centers by county in Texas. It is the resource @BetoORourke is p… https://t.co/FOalEc9wYQ"
2021-02-18 21:18:06+00:00,2021-02-18,"Live now on @KENS5: @GovAbbott says power has been restored to 2 million Texans, says he’s taking steps to make sur… https://t.co/NQWHNXMa21"
