user,location,date,coordinates,content
EarthquakeTw,,2021-01-29 13:50:13,,"M4 depth:10km,2021-01-29T09:43:13.490 UTC,lat:-31.3606 lng:-64.7598,22 km NW of Cuesta Blanca, Argentina|ID:us6000dcun https://t.co/L1LgQ5Wz1n #earthquake Earthquakes Today (past 24 hrs,only quakes &gt;= M4.0) https://t.co/SKgaGWiAQn https://t.co/1C1vk4honM"
ChileAlertaApp,Chile,2021-01-29 12:40:36,,"🔴 SISMO EN CORDOBA - ARGENTINA 🔴

SISMO EN PROCESO DETECTADO POR @ChileAlertaApp
EN #CORDOBA #ARGENTINA

#sismo #temblor #earthquake #ChileAlertaApp
id:QFgK8TY"
EMSC,"Bruyères-Le-Chatel, France",2021-01-29 11:26:08,,#Earthquake (#sismo) M3.0 strikes 49 km SW of San Juan (#Argentina) 31 min ago. More info: https://t.co/MBpnAhMCzE
ENSO1998,SE PA  USA,2021-01-29 10:32:22,,Moderate mag. 4.4 earthquake - CORDOBA (Argentina) on 29/01/2021 06:43:12 https://t.co/CdqOX184KT
ENSO1998,SE PA  USA,2021-01-29 10:32:14,,"Moderate magnitude 4.4 quake hits 11 km northwest of Villa Carlos Paz, Argentina early morning https://t.co/9mxb4gPtkk https://t.co/gINXwmNzZ9"
LastQuake,"based in Paris, works globally",2021-01-29 10:27:04,"{'type': 'Point', 'coordinates': [-64.61, -31.39]}","Map of felt reports received so far following the #earthquake M4.4 in Cordoba, Argentina 44 min ago https://t.co/5bBVhbLHs1"
ChileAlertaApp,Chile,2021-01-29 10:16:09,,"🔴 SISMO EN CORDOBA - ARGENTINA - VILLA 🔴

SISMO EN PROCESO DETECTADO POR @ChileAlertaApp
EN #CORDOBA #ARGENTINA #VILLA

#sismo #temblor #earthquake #ChileAlertaApp
id:LQMFZ8T"
ChileAlertaApp,Chile,2021-01-29 09:59:11,,"🔴 SISMO EN CORDOBA - ARGENTINA - BUENOS 🔴

SISMO EN PROCESO DETECTADO POR @ChileAlertaApp
EN #CORDOBA #ARGENTINA #BUENOS

#sismo #temblor #earthquake #ChileAlertaApp
id:1uQjodx"
LastQuake,"based in Paris, works globally",2021-01-29 09:58:04,"{'type': 'Point', 'coordinates': [-64.61, -31.39]}",Felt #earthquake (#sismo) M4.4 strikes 41 km W of #Córdoba (#Argentina) 15 min ago. Please report to: https://t.co/g4mMWGHX8e https://t.co/V7czoWJsgG
EQAlerts,,2021-01-29 09:55:02,,"Moderate magnitude 4.4 #quake hits 11 km northwest of Villa Carlos Paz, Argentina early morning  - info, user reports and updates
https://t.co/4tQKUvwvl7"
EarthquakeTw,,2021-01-29 09:51:18,,"M4.4 depth:10.0km,2021-01-29T09:43:12.0Z UTC,lat:-31.39 lng:-64.61,CORDOBA, ARGENTINA|ID:20210129_0000111 https://t.co/Xcjd2tyc0M #earthquake Earthquakes Today (past 24 hrs,only quakes &gt;= M4.0) https://t.co/SKgaGWiAQn https://t.co/wborzCzzL4"
myearthquakeapp,Earth,2021-01-29 09:51:06,,"4.4 earthquake occurred near Cordoba, Argentina at 09:43 UTC! #earthquake #Cordoba https://t.co/UedKAJSOmJ"
EMSC,"Bruyères-Le-Chatel, France",2021-01-29 09:50:53,,#Earthquake (#sismo) M4.4 strikes 41 km W of #Córdoba (#Argentina) 8 min ago. More info: https://t.co/MDLcVRg4pP
EQAlerts,,2021-01-29 09:50:10,,"#Earthquake M4.4 CORDOBA (Argentina) 7mins ago 29 Jan 09:43 UTC - report/info: 
https://t.co/l5DWvOA4Xq"
